game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Crackle,https://www.trueachievements.com/game/Crackle/achievements,xbox-one,0 / 0,0 / 0,2 / 9,Owned,,,35 mins,18 Feb 14,,18 Feb 14
Babel Rising 3D (Windows),https://www.trueachievements.com/game/Babel-Rising-3D-Windows-8/achievements,windows,37 / 457,30 / 200,2 / 12,Owned,,,,09 Oct 13,,16 Feb 14
Modern Combat 4 (WP),https://www.trueachievements.com/game/Modern-Combat-4/achievements,windows-phone,63 / 815,55 / 200,6 / 20,Owned,,,,16 Nov 13,,25 Jan 14
Asphalt 7: Heat (Windows),https://www.trueachievements.com/game/Asphalt-7-Heat-Windows-8/achievements,windows,28 / 414,25 / 200,3 / 20,Owned,,,,28 Aug 13,,24 Jan 14
Temple Run 2 (WP),https://www.trueachievements.com/game/Temple-Run-2/achievements,windows-phone,113 / 326,85 / 200,12 / 20,Owned,,,,23 Dec 13,,23 Jan 14
Angry Birds Star Wars II (WP),https://www.trueachievements.com/game/Angry-Birds-Star-Wars-2/achievements,windows-phone,197 / 385,140 / 200,14 / 20,Owned,,,,16 Nov 13,,18 Jan 14
Ryse: Son of Rome,https://www.trueachievements.com/game/Ryse-Son-of-Rome/achievements,xbox-one,"884 / 3,157","680 / 1,300",26 / 63,Owned,,,20 hrs 25 mins,28 Nov 13,,03 Jan 14
Assassin's Creed IV: Black Flag,https://www.trueachievements.com/game/Assassins-Creed-IV-Black-Flag/achievements,xbox-one,"10 / 2,165","10 / 1,000",1 / 50,Owned,,,1 hr 41 mins,31 Dec 13,,31 Dec 13
Xbox One,https://www.trueachievements.com/game/Xbox-One/achievements,xbox-one,0 / 0,0 / 0,1 / 1,Owned,,,,26 Dec 13,26 Dec 13,26 Dec 13
Assassin's Creed III,https://www.trueachievements.com/game/Assassins-Creed-III/achievements,xbox-360,"467 / 2,011","370 / 1,000",18 / 50,Owned,,,,09 Aug 13,,23 Dec 13
Assassin's Creed: Revelations,https://www.trueachievements.com/game/Assassins-Creed-Revelations/achievements,xbox-360,"308 / 1,765","260 / 1,000",12 / 49,Owned,,,,14 Nov 13,,18 Dec 13
Jetpack Joyride (WP),https://www.trueachievements.com/game/Jetpack-Joyride-Windows-Phone/achievements,windows-phone,22 / 334,20 / 200,4 / 20,Owned,,,,07 Dec 13,,12 Dec 13
The Sims FreePlay (WP),https://www.trueachievements.com/game/The-Sims-FreePlay/achievements,windows-phone,10 / 775,10 / 200,2 / 20,Owned,,,,08 Dec 13,,09 Dec 13
Reckless Racing Ultimate (Windows),https://www.trueachievements.com/game/Reckless-Racing/achievements,windows,5 / 741,5 / 200,1 / 20,Owned,,,,05 Jul 13,,23 Nov 13
Sid Meier's Civilization Revolution (WP),https://www.trueachievements.com/game/Sid-Meiers-Civilization-Revolution-Windows-Phone/achievements,windows-phone,10 / 287,10 / 200,1 / 20,Owned,,,,23 Nov 13,,23 Nov 13
Kingdoms & Lords (WP),https://www.trueachievements.com/game/Kingdoms-and-Lords/achievements,windows-phone,55 / 571,45 / 200,6 / 20,Owned,,,,11 Nov 13,,12 Nov 13
Angry Birds Space (Windows),https://www.trueachievements.com/game/Angry-Birds-Space-Windows-8/achievements,windows,25 / 398,20 / 200,2 / 20,Owned,,,,06 Aug 13,,11 Nov 13
Angry Birds Star Wars (Windows),https://www.trueachievements.com/game/Angry-Birds-Star-Wars-Windows-8/achievements,windows,228 / 325,160 / 200,16 / 20,Owned,,,,31 Jul 13,,09 Nov 13
South Park: Tenorman's Revenge,https://www.trueachievements.com/game/South-Park-Tenorman/achievements,xbox-360,43 / 682,35 / 200,7 / 20,Owned,,,,20 Oct 13,,20 Oct 13
Assassin's Creed,https://www.trueachievements.com/game/Assassins-Creed/achievements,xbox-360,"89 / 1,592","85 / 1,000",4 / 44,Owned,,,,11 Oct 13,,19 Oct 13
Assassin's Creed II,https://www.trueachievements.com/game/Assassins-Creed-2/achievements,xbox-360,"429 / 1,253","380 / 1,000",19 / 50,Owned,,,,20 Jul 13,,08 Aug 13
