game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Gears POP!,https://www.trueachievements.com/game/Gears-POP/achievements,windows,"121 / 3,581","110 / 1,000",11 / 45,Owned,,,,23 Aug 19,,03 Sep 19
Hellblade: Senua's Sacrifice,https://www.trueachievements.com/game/Hellblade-Senuas-Sacrifice/achievements,xbox-one,"1,346 / 1,632","900 / 1,000",13 / 14,Owned,,,,17 Aug 19,,24 Aug 19
Mortal Kombat X,https://www.trueachievements.com/game/Mortal-Kombat-X/achievements,xbox-one,"287 / 4,664","175 / 1,000",19 / 60,Owned,,,32 hrs 45 mins,02 Jun 19,,28 Jul 19
SUPERHOT,https://www.trueachievements.com/game/Superhot/achievements,xbox-one,"385 / 5,717","255 / 1,000",13 / 25,Owned,,,4 hrs 56 mins,30 Jun 19,,21 Jul 19
Gears of War: Ultimate Edition,https://www.trueachievements.com/game/Gears-of-War-Ultimate-Edition/achievements,xbox-one,"768 / 3,395","570 / 1,250",27 / 56,Owned,,,7 hrs 15 mins,21 Jun 19,,22 Jun 19
Gears of War 4,https://www.trueachievements.com/game/Gears-of-War-4/achievements,xbox-one,"486 / 9,042","400 / 2,000",36 / 113,Owned,,,9 hrs 27 mins,13 Jun 19,,20 Jun 19
DOOM,https://www.trueachievements.com/game/DOOM/achievements,xbox-one,"158 / 2,156","130 / 1,000",5 / 33,Owned,,,5 hrs 37 mins,07 Jun 19,,08 Jun 19
Batman: Return to Arkham - Arkham City,https://www.trueachievements.com/game/Batman-Arkham-City-Xbox-One/achievements,xbox-one,"60 / 5,003","55 / 1,500",6 / 70,Owned,,,3 hrs 30 mins,11 May 19,,11 May 19
Battlefield 1,https://www.trueachievements.com/game/Battlefield-1/achievements,xbox-one,"880 / 2,687","510 / 1,000",21 / 31,Owned,,,131 hrs 6 mins,24 Nov 18,,18 Apr 19
Plants vs. Zombies Garden Warfare 2,https://www.trueachievements.com/game/Plants-vs-Zombies-Garden-Warfare-2/achievements,xbox-one,"168 / 2,554","100 / 1,000",9 / 51,Owned,,,6 hrs 49 mins,12 Apr 19,,13 Apr 19
Halo: Reach,https://www.trueachievements.com/game/Halo-Reach/achievements,xbox-360,"682 / 1,609","500 / 1,000",33 / 49,Owned,,,,09 Jul 13,,23 Mar 19
Battlestations: Pacific,https://www.trueachievements.com/game/Battlestations-Pacific/achievements,xbox-360,"740 / 6,364","305 / 1,000",24 / 50,Owned,,,,02 Sep 15,,17 Mar 19
Dungeon Siege III,https://www.trueachievements.com/game/Dungeon-Siege-3/achievements,xbox-360,"488 / 2,182","335 / 1,000",15 / 44,Owned,,,,26 Nov 15,,09 Mar 19
Gears of War 3,https://www.trueachievements.com/game/Gears-of-War-3/achievements,xbox-360,"876 / 2,849","600 / 1,000",36 / 50,Owned,,,,18 Dec 13,,07 Mar 19
Forza Horizon 2,https://www.trueachievements.com/game/Forza-Horizon-2/achievements,xbox-one,"390 / 2,944","310 / 1,000",22 / 50,Owned,,,17 hrs 28 mins,10 Jan 19,,14 Jan 19
World of Tanks,https://www.trueachievements.com/game/World-of-Tanks/achievements,xbox-one,"1,109 / 5,133","565 / 1,755",44 / 102,Owned,,,5 hrs 7 mins,06 Dec 18,,08 Dec 18
Just Cause 2,https://www.trueachievements.com/game/Just-Cause-2/achievements,xbox-360,"1,789 / 2,621","775 / 1,000",37 / 50,Owned,,,,06 Jun 15,,23 Nov 18
Plants vs. Zombies,https://www.trueachievements.com/game/Plants-vs-Zombies/achievements,xbox-360,61 / 429,45 / 200,3 / 12,Owned,,,,05 Jul 15,,22 Nov 18
Crysis 3,https://www.trueachievements.com/game/Crysis-3/achievements,xbox-360,"447 / 3,008","270 / 1,000",16 / 50,Owned,,,,25 Sep 15,,09 Jul 18
World of Tanks: Valor (Xbox 360),https://www.trueachievements.com/game/World-of-Tanks-Xbox-360-Edition/achievements,xbox-360,"1,495 / 6,612","550 / 1,605",43 / 95,Owned,,,,18 Mar 15,,10 Jun 18
Metro 2033,https://www.trueachievements.com/game/Metro-2033/achievements,xbox-360,"661 / 2,321","390 / 1,000",16 / 39,Owned,,,,07 Aug 15,,04 Apr 18
THIEF (Xbox 360),https://www.trueachievements.com/game/THIEF-Xbox-360/achievements,xbox-360,"227 / 4,587","110 / 1,000",11 / 37,Owned,,,,18 Jun 15,,03 Apr 18
The Walking Dead (Xbox 360),https://www.trueachievements.com/game/The-Walking-Dead-Xbox-360/achievements,xbox-360,736 / 750,590 / 600,47 / 48,Owned,,,,17 May 14,,24 Feb 18
Halo 4,https://www.trueachievements.com/game/Halo-4/achievements,xbox-360,"1,060 / 2,670","617 / 1,220",33 / 57,Owned,,,,22 Apr 13,,23 Dec 17
DmC: Devil May Cry,https://www.trueachievements.com/game/DmC-Devil-May-Cry/achievements,xbox-360,"951 / 2,581","540 / 1,000",36 / 48,Owned,,,,25 Dec 13,,22 Dec 17
Call of Duty: Advanced Warfare (Xbox 360),https://www.trueachievements.com/game/Call-of-Duty-Advanced-Warfare-Xbox-360/achievements,xbox-360,"874 / 1,950","615 / 1,000",29 / 50,Owned,,,,25 Dec 15,,18 Dec 17
Grand Theft Auto V (Xbox 360),https://www.trueachievements.com/game/Grand-Theft-Auto-V-Xbox-360/achievements,xbox-360,"988 / 3,162","580 / 1,250",36 / 58,Owned,,,,06 Oct 14,,02 Dec 17
Midnight Club: Los Angeles,https://www.trueachievements.com/game/Midnight-Club-Los-Angeles/achievements,xbox-360,"110 / 4,721","80 / 1,250",7 / 55,Owned,,,,10 Jul 14,,24 Oct 17
Project Gotham Racing 3,https://www.trueachievements.com/game/PGR-3/achievements,xbox-360,"40 / 2,879",35 / 900,2 / 20,Owned,,,,04 May 14,,23 Sep 17
Batman: Arkham Asylum GOTY,https://www.trueachievements.com/game/Batman-Arkham-Asylum-GOTY/achievements,xbox-360,"10 / 1,909","10 / 1,000",2 / 47,Owned,,,,27 Mar 16,,28 Mar 16
Resident Evil 6 (Xbox 360),https://www.trueachievements.com/game/Resident-Evil-6-Xbox-360/achievements,xbox-360,"120 / 2,147","100 / 1,000",7 / 50,Owned,,,,13 Nov 15,,14 Nov 15
Battlefield 4 (Xbox 360),https://www.trueachievements.com/game/Battlefield-4-Xbox-360/achievements,xbox-360,"826 / 1,947","550 / 1,000",26 / 42,Owned,,,,17 Sep 15,,12 Nov 15
