game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
The Witcher 2: Assassins of Kings,https://www.trueachievements.com/game/The-Witcher-2/achievements,xbox-360,"2,602 / 2,602","1,000 / 1,000",50 / 50,Owned,,,,27 Apr 12,02 May 20,02 May 20
Resident Evil 3,https://www.trueachievements.com/game/Resident-Evil-3/achievements,xbox-one,"1,684 / 1,684","1,000 / 1,000",32 / 32,Owned,,,17 hrs 0 mins,03 Apr 20,23 Apr 20,23 Apr 20
Resident Evil 2,https://www.trueachievements.com/game/Resident-Evil-2/achievements,xbox-one,"2,199 / 2,198","1,070 / 1,070",44 / 44,Owned,,,31 hrs 59 mins,25 Jan 19,17 Apr 20,17 Apr 20
Life is Strange,https://www.trueachievements.com/game/Life-Is-Strange/achievements,xbox-one,"1,405 / 1,404","1,000 / 1,000",60 / 60,Owned,,,,24 Mar 20,25 Mar 20,25 Mar 20
Rise of the Tomb Raider,https://www.trueachievements.com/game/Rise-of-the-Tomb-Raider/achievements,xbox-one,"775 / 2,410","500 / 1,000",30 / 66,Owned,,,28 hrs 56 mins,18 Feb 18,,16 Mar 20
Call of Cthulhu,https://www.trueachievements.com/game/Call-Of-Cthulhu/achievements,xbox-one,"1,106 / 2,056","640 / 1,000",35 / 49,Owned,,,8 hrs 58 mins,04 Mar 20,,10 Mar 20
Dragon Age II,https://www.trueachievements.com/game/Dragon-Age-2/achievements,xbox-360,"1,991 / 2,386","1,215 / 1,370",60 / 65,Owned,,,,25 Nov 13,,22 Feb 20
Madden NFL 20,https://www.trueachievements.com/game/Madden-NFL-20/achievements,xbox-one,"997 / 2,413","495 / 1,000",21 / 38,Owned,,,198 hrs 0 mins,30 Jul 19,,04 Feb 20
Kingdom Come: Deliverance,https://www.trueachievements.com/game/Kingdom-Come-Deliverance/achievements,xbox-one,"217 / 6,619","115 / 1,160",10 / 52,Owned,,,82 hrs 3 mins,19 Feb 18,,28 Jan 20
CODE VEIN,https://www.trueachievements.com/game/CODE-VEIN/achievements,xbox-one,"1,022 / 3,231","540 / 1,000",30 / 43,Owned,,,31 hrs 21 mins,23 Dec 19,,27 Dec 19
Darksiders III,https://www.trueachievements.com/game/Darksiders-3/achievements,xbox-one,"36 / 2,247","35 / 1,000",3 / 50,Owned,,,2 hrs 35 mins,18 Dec 19,,18 Dec 19
Kingdoms of Amalur: Reckoning,https://www.trueachievements.com/game/Kingdoms-of-Amalur-Reckoning/achievements,xbox-360,"657 / 1,907","415 / 1,000",29 / 50,Owned,,,,10 Feb 12,,23 Sep 19
Mass Effect,https://www.trueachievements.com/game/Mass-Effect/achievements,xbox-360,"1,985 / 1,985","1,050 / 1,050",46 / 46,Owned,,,,20 Apr 11,07 Jul 22,23 Sep 19
Mass Effect 2,https://www.trueachievements.com/game/Mass-Effect-2/achievements,xbox-360,"1,836 / 1,835","1,355 / 1,355",62 / 62,Owned,,,,23 Apr 11,30 Jan 12,23 Sep 19
Metal Gear Rising: Revengeance,https://www.trueachievements.com/game/Metal-Gear-Rising-Revengeance/achievements,xbox-360,"314 / 4,230","220 / 1,000",15 / 50,Owned,,,,23 Jan 14,,23 Sep 19
Red Dead Redemption,https://www.trueachievements.com/game/Red-Dead-Redemption/achievements,xbox-360,"1,384 / 2,603","820 / 1,200",39 / 60,Owned,,,,02 Jun 10,,23 Sep 19
Star Wars: The Force Unleashed,https://www.trueachievements.com/game/Star-Wars-the-Force-Unleashed/achievements,xbox-360,"2,451 / 3,113","1,080 / 1,345",46 / 59,Owned,,,,14 Jul 10,,23 Sep 19
The Elder Scrolls IV: Oblivion,https://www.trueachievements.com/game/Oblivion/achievements,xbox-360,"1,862 / 1,861","1,250 / 1,250",60 / 60,Owned,,,,05 Aug 06,07 Jul 22,23 Sep 19
Borderlands: The Pre-Sequel,https://www.trueachievements.com/game/Borderlands-The-PreSequel/achievements,xbox-one,"169 / 2,942","125 / 1,125",10 / 53,Owned,,,11 hrs 45 mins,25 May 19,,25 Aug 19
NBA 2K19,https://www.trueachievements.com/game/NBA-2K19/achievements,xbox-one,"653 / 6,795","330 / 1,000",19 / 50,Owned,,,286 hrs 34 mins,09 Jan 19,,22 Jul 19
Middle-earth: Shadow of War,https://www.trueachievements.com/game/Middle-earth-Shadow-of-War/achievements,xbox-one,"128 / 1,777","110 / 1,000",6 / 52,Owned,,,13 hrs 42 mins,18 Jun 19,,12 Jul 19
NBA LIVE 19,https://www.trueachievements.com/game/NBA-LIVE-19/achievements,xbox-one,"186 / 6,544","125 / 1,000",7 / 29,Owned,,,11 hrs 14 mins,07 Jan 19,,08 Jun 19
Final Fantasy VII,https://www.trueachievements.com/game/Final-Fantasy-VII/achievements,xbox-one,"2,468 / 2,638","950 / 1,000",29 / 31,Owned,,,33 hrs 0 mins,16 May 19,,25 May 19
Final Fantasy XV,https://www.trueachievements.com/game/Final-Fantasy-XV/achievements,xbox-one,"735 / 2,743","510 / 1,210",43 / 57,Owned,,,62 hrs 11 mins,10 Feb 18,,19 May 19
Ace Combat 7: Skies Unknown,https://www.trueachievements.com/game/ACE-COMBAT-7-Skies-Unknown/achievements,xbox-one,"616 / 7,403","275 / 1,000",27 / 49,Owned,,,38 hrs 32 mins,18 Jan 19,,18 Apr 19
