game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Grand Theft Auto V (Xbox One),https://www.trueachievements.com/game/Grand-Theft-Auto-V-Xbox-One/achievements,xbox-one,"15 / 3,108","15 / 1,000",2 / 50,Owned,,,2 hrs 7 mins,24 May 21,,24 May 21
The Long Dark,https://www.trueachievements.com/game/The-Long-Dark/achievements,xbox-one,"1,095 / 10,888","310 / 1,135",19 / 48,Owned,,,85 hrs 29 mins,08 Feb 21,,01 Apr 21
Empire of Sin,https://www.trueachievements.com/game/Empire-of-Sin/achievements,xbox-one,"24 / 6,510","20 / 1,000",2 / 46,Owned,,,37 mins,27 Mar 21,,27 Mar 21
FIFA 20,https://www.trueachievements.com/game/FIFA-20/achievements,xbox-one,"118 / 3,425","75 / 1,000",3 / 31,Owned,,,50 hrs 7 mins,08 Jan 21,,15 Mar 21
Wreckfest,https://www.trueachievements.com/game/Wreckfest/achievements,xbox-one,"20 / 3,155","20 / 1,000",1 / 20,Owned,,,4 mins,01 Mar 21,,01 Mar 21
Ace Combat 7: Skies Unknown,https://www.trueachievements.com/game/ACE-COMBAT-7-Skies-Unknown/achievements,xbox-one,"5 / 7,403","5 / 1,000",1 / 49,Owned,,,27 mins,17 Feb 21,,17 Feb 21
Fight Night Champion,https://www.trueachievements.com/game/Fight-Night-Champion/achievements,xbox-360,"10 / 14,819","10 / 1,000",1 / 44,Owned,,,,17 Feb 21,,17 Feb 21
Vigor,https://www.trueachievements.com/game/Vigor/achievements,xbox-one,"1,110 / 4,091","470 / 1,000",19 / 30,Owned,,,21 hrs 38 mins,17 Dec 20,,27 Jan 21
Mount & Blade: Warband,https://www.trueachievements.com/game/Mount-and-Blade--Warband/achievements,xbox-one,"29 / 3,618","15 / 1,000",1 / 56,Owned,,,1 hr 27 mins,06 Jan 21,,06 Jan 21
Fallout 76,https://www.trueachievements.com/game/Fallout-76/achievements,xbox-one,"955 / 3,383","535 / 1,255",28 / 60,Owned,,,111 hrs 19 mins,06 Dec 20,,04 Jan 21
Battlefield 3,https://www.trueachievements.com/game/Battlefield-3/achievements,xbox-360,"381 / 2,210","240 / 1,000",9 / 38,Owned,,,,17 Feb 12,,11 Dec 20
Zoo Tycoon: Ultimate Animal Collection,https://www.trueachievements.com/game/Zoo-Tycoon-Ultimate-Animal-Collection/achievements,xbox-one,"21 / 11,297","20 / 1,500",2 / 59,Owned,,,1 hr 47 mins,07 Dec 20,,07 Dec 20
Hitman: Blood Money,https://www.trueachievements.com/game/Hitman-Blood-Money/achievements,xbox-360,"25 / 2,255","25 / 1,000",1 / 24,Owned,,,,21 Dec 22,,21 Sep 19
Metal Gear Solid V: Ground Zeroes (Xbox 360),https://www.trueachievements.com/game/Metal-Gear-Solid-V-Ground-Zeroes-Xbox-360/achievements,xbox-360,"179 / 2,645","150 / 1,000",3 / 15,Owned,,,,05 Oct 15,,09 Jul 19
The Elder Scrolls V: Skyrim,https://www.trueachievements.com/game/Skyrim/achievements,xbox-360,"1,664 / 2,438","1,150 / 1,550",58 / 75,Owned,,,,19 May 12,,09 Jul 19
The Godfather II,https://www.trueachievements.com/game/The-Godfather-2/achievements,xbox-360,"1,054 / 1,466","785 / 1,000",36 / 41,Owned,,,,25 Aug 14,,11 May 18
Call of Duty: Ghosts (Xbox 360),https://www.trueachievements.com/game/Call-of-Duty-Ghosts-Xbox-360/achievements,xbox-360,"460 / 1,933","375 / 1,000",23 / 50,Owned,,,,30 Nov 13,,25 Apr 18
Assassin's Creed III,https://www.trueachievements.com/game/Assassins-Creed-III/achievements,xbox-360,"600 / 2,011","450 / 1,000",24 / 50,Owned,,,,06 Mar 13,,25 Apr 18
Battlefield 4 (Xbox 360),https://www.trueachievements.com/game/Battlefield-4-Xbox-360/achievements,xbox-360,"751 / 2,217","525 / 1,120",24 / 47,Owned,,,,01 Nov 13,,25 Apr 18
Forza Motorsport 3,https://www.trueachievements.com/game/Forza-Motorsport-3/achievements,xbox-360,"75 / 1,934","70 / 1,000",9 / 50,Owned,,,,18 Feb 12,,25 Apr 18
Grand Theft Auto IV,https://www.trueachievements.com/game/Grand-Theft-Auto-4/achievements,xbox-360,"168 / 3,208","120 / 1,000",8 / 50,Owned,,,,09 Feb 12,,25 Apr 18
Grand Theft Auto V (Xbox 360),https://www.trueachievements.com/game/Grand-Theft-Auto-V-Xbox-360/achievements,xbox-360,"827 / 3,162","500 / 1,250",29 / 58,Owned,,,,20 Oct 13,,25 Apr 18
Saints Row 2,https://www.trueachievements.com/game/Saints-Row-2/achievements,xbox-360,"6 / 2,827","5 / 1,000",1 / 50,Owned,,,,18 Jul 12,,25 Apr 18
Saints Row IV,https://www.trueachievements.com/game/Saints-Row-IV/achievements,xbox-360,"30 / 1,879","30 / 1,000",3 / 50,Owned,,,,23 Jul 15,,25 Apr 18
